rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
35,OpenAI,litellm,23363,3040,Python,https://github.com/BerriAI/litellm,BerriAI,851,2025-05-30T03:42:41Z,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]"
36,OpenAI,void,22377,1413,TypeScript,https://github.com/voideditor/void,voideditor,154,2025-05-30T02:16:24Z,
37,OpenAI,minGPT,21991,2847,Python,https://github.com/karpathy/minGPT,karpathy,48,2024-08-15T04:09:40Z,A minimal PyTorch re-implementation of the OpenAI GPT (Generative Pretrained Transformer) training
38,OpenAI,gpt-researcher,21599,2821,Python,https://github.com/assafelovic/gpt-researcher,assafelovic,99,2025-05-29T08:45:52Z,LLM based autonomous agent that conducts deep local and web research on any topic and generates a long report with citations.
39,OpenAI,reinforcement-learning,21309,6123,Jupyter Notebook,https://github.com/dennybritz/reinforcement-learning,dennybritz,94,2023-07-13T09:52:27Z,"Implementation of Reinforcement Learning Algorithms. Python, OpenAI Gym, Tensorflow. Exercises and Solutions to accompany Sutton's Book and David Silver's course."
40,OpenAI,architecture.of.internet-product,20283,4685,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
41,OpenAI,swarm,19849,2105,Python,https://github.com/openai/swarm,openai,6,2025-03-11T17:27:22Z,"Educational framework exploring ergonomic, lightweight multi-agent orchestration. Managed by OpenAI Solution team."
42,OpenAI,awesome-ai-agents,18218,1389,,https://github.com/e2b-dev/awesome-ai-agents,e2b-dev,23,2025-02-26T10:04:45Z,A list of AI autonomous agents
43,OpenAI,agentic,17582,2225,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,11,2025-05-27T07:10:09Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
44,OpenAI,carrot,17061,1449,,https://github.com/xx025/carrot,xx025,0,2025-05-12T16:04:05Z,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点
45,OpenAI,repomix,16423,712,TypeScript,https://github.com/yamadashy/repomix,yamadashy,88,2025-05-30T01:19:03Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
46,OpenAI,SuperAGI,16346,1987,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,144,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
47,OpenAI,baselines,16300,4904,Python,https://github.com/openai/baselines,openai,414,2024-08-01T21:31:33Z,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms
48,OpenAI,faster-whisper,16262,1346,Python,https://github.com/SYSTRAN/faster-whisper,SYSTRAN,246,2025-04-29T21:55:48Z,Faster Whisper transcription with CTranslate2
49,OpenAI,hydra,16211,1539,Go,https://github.com/ory/hydra,ory,77,2025-05-21T11:30:04Z,"The only web-scale, fully customizable OpenID Certified™ OpenID Connect and OAuth2 Provider in the world. Become an OpenID Connect and OAuth2 Provider over night. Written in Go, cloud native, headless, API-first. Available as a service on Ory Network and for self-hosters. Relied upon by OpenAI and others for web-scale security."
50,OpenAI,ai-pdf-chatbot-langchain,15518,3089,TypeScript,https://github.com/mayooear/ai-pdf-chatbot-langchain,mayooear,2,2025-02-20T18:19:58Z,AI PDF chatbot agent built with LangChain & LangGraph 
51,OpenAI,kirara-ai,15365,1682,Python,https://github.com/lss233/kirara-ai,lss233,96,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
52,OpenAI,SillyTavern,14850,3325,JavaScript,https://github.com/SillyTavern/SillyTavern,SillyTavern,244,2025-05-29T23:27:48Z,LLM Frontend for Power Users.
53,OpenAI,KeepChatGPT,14822,733,JavaScript,https://github.com/xcanwin/KeepChatGPT,xcanwin,98,2025-05-28T21:11:03Z,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。
54,OpenAI,novel,14757,1224,TypeScript,https://github.com/steven-tey/novel,steven-tey,104,2025-01-18T14:26:33Z,Notion-style WYSIWYG editor with AI-powered autocompletion.
55,OpenAI,tiktoken,14659,1065,Python,https://github.com/openai/tiktoken,openai,40,2025-03-17T23:47:14Z,tiktoken is a fast BPE tokeniser for use with OpenAI's models.
56,OpenAI,ai,14540,2299,TypeScript,https://github.com/vercel/ai,vercel,522,2025-05-29T20:27:39Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
57,OpenAI,buzz,14533,1074,Python,https://github.com/chidiwilliams/buzz,chidiwilliams,17,2025-05-27T18:41:28Z,Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.
58,OpenAI,botpress,13753,2013,TypeScript,https://github.com/botpress/botpress,botpress,12,2025-05-30T02:38:19Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
59,OpenAI,plandex,13676,958,Go,https://github.com/plandex-ai/plandex,plandex-ai,22,2025-05-29T17:51:24Z,Open source AI coding agent. Designed for large projects and real world tasks.
60,OpenAI,draw-a-ui,13493,1626,TypeScript,https://github.com/SawyerHood/draw-a-ui,SawyerHood,35,2024-07-18T21:18:26Z,Draw a mockup and generate html for it
61,OpenAI,clip-as-service,12672,2076,Python,https://github.com/jina-ai/clip-as-service,jina-ai,289,2024-01-23T10:33:43Z,"🏄 Scalable embedding, reasoning, ranking for images and sentences with CLIP"
62,OpenAI,GenAI_Agents,12464,1645,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,1,2025-05-14T19:56:13Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
63,OpenAI,langfuse,11901,1090,TypeScript,https://github.com/langfuse/langfuse,langfuse,247,2025-05-29T22:27:26Z,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 "
64,OpenAI,LangBot,11493,868,Python,https://github.com/RockChinQ/LangBot,RockChinQ,89,2025-05-29T08:51:52Z,🤩 IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 🧩 支持 ChatGPT、DeepSeek、Dify、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone 等 LLM & Agent
65,OpenAI,OpenLLM,11304,723,Python,https://github.com/bentoml/OpenLLM,bentoml,2,2025-05-26T16:47:30Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
66,OpenAI,DALLE2-pytorch,11282,1095,Python,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,68,2024-05-11T19:18:10Z,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch"
67,OpenAI,Fay,11172,2065,JavaScript,https://github.com/xszyou/Fay,xszyou,105,2025-05-29T02:22:26Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的mcp框架。
68,OpenAI,awesome-chatgpt-zh,11168,924,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
69,OpenAI,llama-gpt,10971,710,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
70,OpenAI,shell_gpt,10913,862,Python,https://github.com/TheR1D/shell_gpt,TheR1D,85,2025-04-11T08:40:09Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
71,OpenAI,openai-agents-python,10874,1550,Python,https://github.com/openai/openai-agents-python,openai,159,2025-05-29T21:26:01Z,"A lightweight, powerful framework for multi-agent workflows"
72,OpenAI,stable-baselines3,10764,1840,Python,https://github.com/DLR-RM/stable-baselines3,DLR-RM,58,2025-05-15T07:52:57Z,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. "
73,OpenAI,instructor,10609,790,Python,https://github.com/567-labs/instructor,567-labs,27,2025-05-30T00:39:41Z,structured outputs for llms 
74,OpenAI,go-openai,10018,1606,Go,https://github.com/sashabaranov/go-openai,sashabaranov,146,2025-05-29T11:11:46Z,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go"
75,OpenAI,chainlit,9770,1326,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,376,2025-05-06T10:49:13Z,Build Conversational AI in minutes ⚡️
76,OpenAI,self-operating-computer,9681,1307,Python,https://github.com/OthersideAI/self-operating-computer,OthersideAI,74,2025-05-13T22:11:36Z,A framework to enable multimodal models to operate a computer.
77,OpenAI,Easydict,9514,471,Objective-C,https://github.com/tisfeng/Easydict,tisfeng,111,2025-04-28T01:32:36Z,一个简洁优雅的词典翻译 macOS App。开箱即用，支持离线 OCR 识别，支持有道词典，🍎 苹果系统词典，🍎 苹果系统翻译，OpenAI，Gemini，DeepL，Google，Bing，腾讯，百度，阿里，小牛，彩云和火山翻译。A concise and elegant Dictionary and Translator macOS App for looking up words and translating text. 
78,OpenAI,ChatGPT_DAN,9495,852,,https://github.com/0xk1h0/ChatGPT_DAN,0xk1h0,66,2024-08-17T04:06:53Z,"ChatGPT DAN, Jailbreaks prompt"
79,OpenAI,Whisper,9334,807,C++,https://github.com/Const-me/Whisper,Const-me,150,2024-08-03T02:35:39Z,High-performance GPGPU inference of OpenAI's Whisper automatic speech recognition (ASR) model
80,OpenAI,AstrBot,9324,632,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,199,2025-05-30T03:42:44Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
81,OpenAI,Bob,9309,522,,https://github.com/ripperhe/Bob,ripperhe,108,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
82,OpenAI,openai-node,9262,1093,TypeScript,https://github.com/openai/openai-node,openai,86,2025-05-29T17:44:01Z,Official JavaScript / TypeScript library for the OpenAI API
83,OpenAI,prompt-engineering,9123,459,,https://github.com/brexhq/prompt-engineering,brexhq,2,2023-10-23T01:41:26Z,Tips and tricks for working with Large Language Models like OpenAI's GPT-4.
84,OpenAI,opik,9006,610,Python,https://github.com/comet-ml/opik,comet-ml,83,2025-05-30T00:24:03Z,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards."
85,OpenAI,bisheng,8653,1417,TypeScript,https://github.com/dataelement/bisheng,dataelement,109,2025-05-30T02:40:47Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
86,OpenAI,E2B,8488,566,MDX,https://github.com/e2b-dev/E2B,e2b-dev,17,2025-05-29T12:15:54Z,Secure open source cloud runtime for AI apps & AI agents
87,OpenAI,BetterChatGPT,8396,2795,TypeScript,https://github.com/ztjhz/BetterChatGPT,ztjhz,215,2024-08-14T10:26:46Z,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux)
88,OpenAI,coai,8366,1124,TypeScript,https://github.com/coaidev/coai,coaidev,20,2025-04-30T19:12:53Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
89,OpenAI,wechat-bot,8337,1021,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
90,OpenAI,awesome-chatgpt,8229,520,,https://github.com/humanloop/awesome-chatgpt,humanloop,23,2024-05-13T01:11:31Z,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3"
91,OpenAI,LangChain-Chinese-Getting-Started-Guide,8177,643,,https://github.com/liaokongVFX/LangChain-Chinese-Getting-Started-Guide,liaokongVFX,16,2025-04-19T04:31:29Z,LangChain 的中文入门教程
92,OpenAI,scira,8155,973,TypeScript,https://github.com/zaidmukaddam/scira,zaidmukaddam,17,2025-05-26T09:51:11Z,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK! Search with models like xAI's Grok 3.
93,OpenAI,CopilotForXcode,8139,413,Swift,https://github.com/intitni/CopilotForXcode,intitni,33,2025-05-10T03:48:19Z,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
94,OpenAI,llm,8048,481,Python,https://github.com/simonw/llm,simonw,334,2025-05-28T15:02:37Z,Access large language models from the command-line
95,OpenAI,chatgpt-demo,8012,3743,TypeScript,https://github.com/anse-app/chatgpt-demo,anse-app,45,2023-12-27T01:44:01Z,Minimal web UI for ChatGPT. 
96,OpenAI,pr-agent,7998,900,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,60,2025-05-29T14:26:16Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
97,OpenAI,gateway,7961,587,TypeScript,https://github.com/Portkey-AI/gateway,Portkey-AI,101,2025-05-27T10:42:48Z,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API."
98,OpenAI,inference,7935,673,Python,https://github.com/xorbitsai/inference,xorbitsai,171,2025-05-29T14:01:04Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
99,OpenAI,WrenAI,7902,775,TypeScript,https://github.com/Canner/WrenAI,Canner,165,2025-05-30T00:47:41Z,"🤖 Open-source GenBI AI Agent that empowers data-driven teams to chat with their databases to generate Text-to-SQL, BI and embedded AI. 📈📊📋🧑‍💻"
100,OpenAI,inbox-zero,7874,825,TypeScript,https://github.com/elie222/inbox-zero,elie222,52,2025-05-29T15:33:02Z,The world's best AI personal assistant for email. Open source app to help you reach inbox zero fast.
1,Deepseek,ollama,142195,11926,Go,https://github.com/ollama/ollama,ollama,1551,2025-05-29T23:17:14Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
2,Deepseek,DeepSeek-V3,97272,15804,Python,https://github.com/deepseek-ai/DeepSeek-V3,deepseek-ai,41,2025-04-09T01:50:40Z,
3,Deepseek,DeepSeek-R1,89661,11587,,https://github.com/deepseek-ai/DeepSeek-R1,deepseek-ai,120,2025-04-09T05:36:23Z,
4,Deepseek,gpt4free,64348,13645,Python,https://github.com/xtekky/gpt4free,xtekky,13,2025-05-28T18:24:44Z,"The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5"
5,Deepseek,lobe-chat,61986,12901,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,782,2025-05-30T00:31:52Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 4 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
6,Deepseek,ragflow,53941,5192,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2134,2025-05-30T01:38:50Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
7,Deepseek,vllm,48529,7673,Python,https://github.com/vllm-project/vllm,vllm-project,1858,2025-05-30T02:24:48Z,A high-throughput and memory-efficient inference and serving engine for LLMs
8,Deepseek,anything-llm,44640,4396,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,251,2025-05-29T22:25:25Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
9,Deepseek,JeecgBoot,42866,15363,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,61,2025-05-29T08:10:16Z,🔥集成完善AIGC应用的低代码平台，旨在帮助企业快速实现低代码开发和构建、部署个性化的 AI 应用。 前后端分离 SpringBoot，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 成套AI大模型功能: AI模型管理、AI应用、知识库、AI流程编排、AI对话助手等；
10,Deepseek,unsloth,39609,3132,Python,https://github.com/unslothai/unsloth,unslothai,947,2025-05-29T17:01:04Z,"Finetune Qwen3, Llama 4, TTS, DeepSeek-R1 & Gemma 3 LLMs 2x faster with 70% less memory! 🦥"
11,Deepseek,Pake,38951,7220,Rust,https://github.com/tw93/Pake,tw93,60,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
12,Deepseek,chatgpt-on-wechat,37269,9251,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,287,2025-05-25T09:44:28Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
13,Deepseek,siyuan,35003,2154,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,343,2025-05-29T14:04:04Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
14,Deepseek,chatbox,34999,3351,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,695,2025-05-28T12:59:36Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
15,Deepseek,awesome-deepseek-integration,32558,3578,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,83,2025-05-13T09:05:21Z,Integrate the DeepSeek API into popular softwares
16,Deepseek,GPT_API_free,30015,2174,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,11,2025-05-17T17:09:25Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
17,Deepseek,LibreChat,26048,4552,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,153,2025-05-29T18:31:33Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
18,Deepseek,one-api,25454,5204,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,856,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
19,Deepseek,open-r1,24615,2272,Python,https://github.com/huggingface/open-r1,huggingface,268,2025-05-28T19:21:18Z,Fully open reproduction of DeepSeek-R1
20,Deepseek,FastGPT,24475,6301,TypeScript,https://github.com/labring/FastGPT,labring,537,2025-05-30T02:37:48Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
21,Deepseek,DeepSeek-Coder,21618,2473,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,102,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
22,Deepseek,DB-GPT,16628,2278,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,387,2025-05-28T09:36:21Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
23,Deepseek,repomix,16423,712,TypeScript,https://github.com/yamadashy/repomix,yamadashy,88,2025-05-30T01:19:03Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
24,Deepseek,kirara-ai,15365,1682,Python,https://github.com/lss233/kirara-ai,lss233,96,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
25,Deepseek,sglang,14759,1871,Python,https://github.com/sgl-project/sglang,sgl-project,466,2025-05-30T02:23:54Z,SGLang is a fast serving framework for large language models and vision language models.
26,Deepseek,TinyZero,11834,1488,Python,https://github.com/Jiayi-Pan/TinyZero,Jiayi-Pan,67,2025-04-24T21:58:07Z,Minimal reproduction of DeepSeek R1-Zero
27,Deepseek,LangBot,11493,868,Python,https://github.com/RockChinQ/LangBot,RockChinQ,89,2025-05-29T08:51:52Z,🤩 IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 🧩 支持 ChatGPT、DeepSeek、Dify、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone 等 LLM & Agent
28,Deepseek,OpenLLM,11304,723,Python,https://github.com/bentoml/OpenLLM,bentoml,2,2025-05-26T16:47:30Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
29,Deepseek,Fay,11172,2065,JavaScript,https://github.com/xszyou/Fay,xszyou,105,2025-05-29T02:22:26Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的mcp框架。
30,Deepseek,AstrBot,9324,632,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,199,2025-05-30T03:42:44Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
31,Deepseek,Bob,9309,522,,https://github.com/ripperhe/Bob,ripperhe,108,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
32,Deepseek,wechat-bot,8337,1021,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
33,Deepseek,oumi,8125,598,Python,https://github.com/oumi-ai/oumi,oumi-ai,33,2025-05-30T00:29:22Z,"Easily fine-tune, evaluate and deploy Qwen3, DeepSeek-R1, Llama 4 or any open source LLM / VLM!"
34,Deepseek,ipex-llm,7939,1352,Python,https://github.com/intel/ipex-llm,intel,1165,2025-05-30T02:32:44Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
35,Deepseek,ms-swift,7847,665,Python,https://github.com/modelscope/ms-swift,modelscope,764,2025-05-30T03:25:16Z,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 500+ LLMs (Qwen3, Qwen3-MoE, Llama4, InternLM3, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Ovis2, InternVL3, Llava, GLM4v, Phi4, ...) (AAAI 2025)."
36,Deepseek,new-api,7719,1519,Go,https://github.com/QuantumNous/new-api,QuantumNous,197,2025-05-29T17:32:31Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
37,Deepseek,Noi,7584,579,JavaScript,https://github.com/lencx/Noi,lencx,152,2025-05-01T02:21:25Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
38,Deepseek,PPTist,7154,1416,Vue,https://github.com/pipipi-pikachu/PPTist,pipipi-pikachu,14,2025-05-29T13:35:18Z,"PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of PPT online. Support AIPPT."
39,Deepseek,Firefly,6421,579,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
40,Deepseek,DeepSeek-LLM,6401,1003,Makefile,https://github.com/deepseek-ai/DeepSeek-LLM,deepseek-ai,26,2024-02-04T12:22:16Z,DeepSeek LLM: Let there be answers
