rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
13,Deepseek,chatbox,33916,3236,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,627,2025-03-20T15:20:56Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
14,Deepseek,siyuan,33666,2054,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,303,2025-04-04T12:06:33Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
15,Deepseek,awesome-deepseek-integration,31020,3377,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,72,2025-04-02T08:52:02Z,Integrate the DeepSeek API into popular softwares
16,Deepseek,GPT_API_free,28738,2087,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,2,2025-03-17T20:29:27Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
17,Deepseek,one-api,24367,5065,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,823,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
18,Deepseek,LibreChat,24077,4051,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,136,2025-04-04T23:55:57Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
19,Deepseek,open-r1,23697,2160,Python,https://github.com/huggingface/open-r1,huggingface,238,2025-04-04T15:52:29Z,Fully open reproduction of DeepSeek-R1
20,Deepseek,FastGPT,23346,6029,TypeScript,https://github.com/labring/FastGPT,labring,479,2025-04-04T15:35:56Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
21,Deepseek,cherry-studio,22100,1868,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,455,2025-04-05T03:08:44Z,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers. Support deepseek-r1
22,Deepseek,DeepSeek-Coder,21242,2404,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,100,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
23,Deepseek,DB-GPT,15963,2160,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,325,2025-04-03T02:47:03Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
24,Deepseek,MaxKB,15451,2027,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,117,2025-04-03T09:12:03Z,"💬 MaxKB is a ready-to-use RAG chatbot that features robust workflow and MCP tool-use capabilities. It supports a wide range of mainstream large language models (LLMs), including DeepSeek-R1, Llama 3.3, OpenAI, among others."
25,Deepseek,kirara-ai,14911,1654,Python,https://github.com/lss233/kirara-ai,lss233,253,2025-04-04T13:40:17Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
26,Deepseek,repomix,14175,604,TypeScript,https://github.com/yamadashy/repomix,yamadashy,68,2025-04-02T16:15:07Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
27,Deepseek,sglang,12860,1432,Python,https://github.com/sgl-project/sglang,sgl-project,451,2025-04-04T23:59:35Z,SGLang is a fast serving framework for large language models and vision language models.
28,Deepseek,TinyZero,11486,1451,Python,https://github.com/Jiayi-Pan/TinyZero,Jiayi-Pan,65,2025-04-02T22:45:36Z,"Clean, minimal, accessible reproduction of DeepSeek R1-Zero"
29,Deepseek,OpenLLM,11080,706,Python,https://github.com/bentoml/OpenLLM,bentoml,1,2025-04-02T01:31:50Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
30,Deepseek,Fay,10700,1988,Python,https://github.com/xszyou/Fay,xszyou,102,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
31,Deepseek,LangBot,10266,747,Python,https://github.com/RockChinQ/LangBot,RockChinQ,85,2025-04-03T13:00:04Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
32,Deepseek,Bob,9229,517,,https://github.com/ripperhe/Bob,ripperhe,111,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
33,Deepseek,wechat-bot,8088,993,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
34,Deepseek,ipex-llm,7695,1339,Python,https://github.com/intel/ipex-llm,intel,1116,2025-04-03T09:35:22Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
35,Deepseek,Noi,7344,552,JavaScript,https://github.com/lencx/Noi,lencx,145,2025-03-16T05:32:26Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
36,Deepseek,AstrBot,7018,424,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,176,2025-04-04T13:22:58Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
37,Deepseek,PPTist,6788,1340,Vue,https://github.com/pipipi-pikachu/PPTist,pipipi-pikachu,15,2025-03-30T12:50:02Z,"PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of PPT online. Support AIPPT."
38,Deepseek,ms-swift,6740,577,Python,https://github.com/modelscope/ms-swift,modelscope,528,2025-04-02T06:02:22Z,"Use PEFT or Full-parameter to finetune 500+ LLMs (Qwen2.5, InternLM3, GLM4, Llama3.3, Mistral, Yi1.5, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Llama3.2-Vision, Llava, InternVL2.5, MiniCPM-V-2.6, GLM4v, Xcomposer2.5, DeepSeek-VL2, Phi3.5-Vision, GOT-OCR2, ...)."
39,Deepseek,new-api,6497,1287,Go,https://github.com/Calcium-Ion/new-api,Calcium-Ion,143,2025-04-04T15:46:02Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
40,Deepseek,Firefly,6315,572,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
41,Deepseek,DeepSeek-LLM,6268,969,Makefile,https://github.com/deepseek-ai/DeepSeek-LLM,deepseek-ai,24,2024-02-04T12:22:16Z,DeepSeek LLM: Let there be answers
42,Deepseek,WeChatFerry,5876,1197,C++,https://github.com/lich0821/WeChatFerry,lich0821,38,2025-04-01T16:59:04Z,微信机器人，可接入DeepSeek、Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。微信 hook WeChat Robot Hook.
43,Deepseek,yn,5809,893,TypeScript,https://github.com/purocean/yn,purocean,42,2025-04-04T16:23:38Z,"A highly extensible Markdown editor. Version control, AI Copilot, mind map, documents encryption, code snippet running, integrated terminal, chart embedding, HTML applets, Reveal.js, plug-in, and macro replacement."
44,Deepseek,DeepSeek-Coder-V2,5567,842,,https://github.com/deepseek-ai/DeepSeek-Coder-V2,deepseek-ai,48,2024-09-24T12:09:45Z,DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code Intelligence
45,Deepseek,TEN-Agent,5489,619,Python,https://github.com/TEN-framework/TEN-Agent,TEN-framework,62,2025-04-02T06:30:10Z,"TEN Agent is a conversational voice AI agent powered by TEN, integrating Deepseek, Gemini, OpenAI, RTC, and hardware like ESP32. It enables realtime AI capabilities like  seeing, hearing, and speaking, and is fully compatible with platforms like Dify and Coze."
46,Deepseek,deep-searcher,5227,499,Python,https://github.com/zilliztech/deep-searcher,zilliztech,20,2025-04-04T02:40:14Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
47,Deepseek,deepclaude,4951,389,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,43,2025-02-04T22:55:51Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
48,Deepseek,DeepSeek-V2,4855,510,,https://github.com/deepseek-ai/DeepSeek-V2,deepseek-ai,76,2024-09-25T10:23:55Z,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model"
49,Deepseek,DeepSeek-VL2,4672,1702,Python,https://github.com/deepseek-ai/DeepSeek-VL2,deepseek-ai,85,2025-02-26T05:03:42Z,DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced Multimodal Understanding
50,Deepseek,pyspur,4223,279,TypeScript,https://github.com/PySpur-Dev/pyspur,PySpur-Dev,14,2025-03-31T13:19:01Z,A visual playground for agentic workflows: Iterate over your agents 10x faster
51,Deepseek,cube-studio,4130,717,Jupyter Notebook,https://github.com/tencentmusic/cube-studio,tencentmusic,27,2025-03-22T02:33:55Z,cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，支持sso登录，大数据平台对接，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU，边缘计算，标注平台，自动化标注，大模型微调，vllm大模型推理，llmops，私有知识库，AI模型应用商店，支持模型一键开发/推理/微调，支持国产cpu/gpu/npu芯片，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/spark/ray/volcano分布式，deepseek训练推理
52,Deepseek,chinese-llm-benchmark,3937,168,,https://github.com/jeinlee1991/chinese-llm-benchmark,jeinlee1991,28,2025-04-02T16:29:44Z,目前已囊括203个大模型，覆盖chatgpt、gpt-4o、o3-mini、谷歌gemini、Claude3.5、智谱GLM-Zero、文心一言、qwen-max、百川、讯飞星火、商汤senseChat、minimax等商用模型， 以及DeepSeek-R1、qwq-32b、deepseek-v3、qwen2.5、llama3.3、phi-4、glm4、gemma3、mistral、书生internLM2.5等开源大模型。不仅提供能力评分排行榜，也提供所有模型的原始输出结果！
53,Deepseek,Awesome-LLM-Inference,3777,265,Python,https://github.com/xlite-dev/Awesome-LLM-Inference,xlite-dev,0,2025-03-31T04:56:24Z,"📖A curated list of Awesome LLM/VLM Inference Papers with codes: WINT8/4, FlashAttention, PagedAttention, MLA, Parallelism etc. 🎉🎉"
54,Deepseek,DeepSeek-VL,3751,559,Python,https://github.com/deepseek-ai/DeepSeek-VL,deepseek-ai,36,2024-04-24T05:01:06Z,DeepSeek-VL: Towards Real-World Vision-Language Understanding
55,Deepseek,fastllm,3472,354,C++,https://github.com/ztxz16/fastllm,ztxz16,235,2025-04-03T07:20:56Z,fastllm是c++实现，后端无依赖（仅依赖CUDA，无需依赖PyTorch）的高性能大模型推理库。  可实现单4090推理DeepSeek R1 671B INT4模型，单路可达20+tps。
56,Deepseek,casibase,3448,406,Go,https://github.com/casibase/casibase,casibase,32,2025-04-04T17:23:01Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and Manus-like agent management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, DeepSeek R1, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
57,Deepseek,codecompanion.nvim,3059,184,Lua,https://github.com/olimorris/codecompanion.nvim,olimorris,1,2025-04-04T16:06:51Z,"✨ AI-powered coding, seamlessly in Neovim"
58,Deepseek,ruby-openai,3019,359,Ruby,https://github.com/alexrudall/ruby-openai,alexrudall,20,2025-03-30T15:52:11Z,OpenAI API + Ruby! 🤖❤️ Now with Responses API + DeepSeek!
59,Deepseek,autoMate,2984,381,Python,https://github.com/yuruotong1/autoMate,yuruotong1,5,2025-04-01T09:47:09Z,"Like Manus, Computer Use Agent(CUA) and Omniparser, we are computer-using agents.AI-driven local automation assistant that uses natural language to make computers work by themselves"
60,Deepseek,Awesome-LLM-Reasoning,2915,162,,https://github.com/atfortes/Awesome-LLM-Reasoning,atfortes,4,2025-03-19T10:18:20Z,"Reasoning in LLMs: Papers and Resources, including Chain-of-Thought, OpenAI o1, and DeepSeek-R1 🍓"
61,Deepseek,paperless-ai,2827,105,JavaScript,https://github.com/clusterzx/paperless-ai,clusterzx,4,2025-03-21T19:24:53Z,"An automated document analyzer for Paperless-ngx using OpenAI API, Ollama, Deepseek-r1, Azure and all OpenAI API compatible Services to automatically analyze and tag your documents."
62,Deepseek,csghub,2624,386,Vue,https://github.com/OpenCSGs/csghub,OpenCSGs,56,2025-04-03T12:19:34Z,"CSGHub is a brand-new open-source platform for managing LLMs, developed by the OpenCSG team. It offers both open-source and on-premise/SaaS solutions, with features comparable to Hugging Face. Gain full control over the lifecycle of LLMs, datasets, and agents, with Python SDK compatibility with Hugging Face. Join us! ⭐️"
63,Deepseek,Sidekick,2614,94,Swift,https://github.com/johnbean393/Sidekick,johnbean393,9,2025-04-04T15:27:45Z,"A native macOS app that allows users to chat with a local LLM that can respond with information from files, folders and websites on your Mac without installing any other software. Powered by llama.cpp."
64,Deepseek,DeepSeek-Math,2606,497,Python,https://github.com/deepseek-ai/DeepSeek-Math,deepseek-ai,32,2024-04-15T07:55:37Z,DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models
65,Deepseek,DeepClaude,2430,483,Python,https://github.com/ErlichLiu/DeepClaude,ErlichLiu,24,2025-04-03T11:51:59Z,Unleash Next-Level AI! 🚀  💻 Code Generation: DeepSeek r1 + Claude 3.7 Sonnet - Unparalleled Performance! 📝 Content Creation: DeepSeek r1 + Gemini 2.5 Pro - Superior Quality! 🔌 OpenAI-Compatible. 🌊 Streaming & Non-Streaming Support.  ✨ Experience the Future of AI – Today! Click to Try Now! ✨
66,Deepseek,deepseek-free-api,2319,671,TypeScript,https://github.com/LLM-Red-Team/deepseek-free-api,LLM-Red-Team,27,2025-02-14T16:32:40Z,🚀 DeepSeek-V3 R1大模型逆向API【特长：良心厂商】（官方贼便宜，建议直接走官方），支持高速流式输出、多轮对话，联网搜索，R1深度思考，零配置部署，多路token支持，仅供测试，如需商用请前往官方开放平台。
67,Deepseek,rag-web-ui,2297,211,TypeScript,https://github.com/rag-web-ui/rag-web-ui,rag-web-ui,23,2025-03-02T06:50:00Z,RAG Web UI is an intelligent dialogue system based on RAG (Retrieval-Augmented Generation) technology.
68,Deepseek,wechat-assistant-pro,2124,332,JavaScript,https://github.com/leochen-g/wechat-assistant-pro,leochen-g,24,2025-03-11T09:30:46Z,"智能微秘书,全能微信机器人管理平台,简单的方式接入ChatGPT,FastGPT,Dify,Coze,扣子,DeepSeek.支持绘图，语音识别，语音发送，定时任务，支持企微、公众号、5G 消息、WhatsApp"
69,Deepseek,ai-chatbot-framework,2057,728,TypeScript,https://github.com/alfredfrancis/ai-chatbot-framework,alfredfrancis,6,2025-02-03T21:17:43Z,A python chatbot framework with Natural Language Understanding and Artificial Intelligence.
70,Deepseek,SmartSub,2006,147,TypeScript,https://github.com/buxuku/SmartSub,buxuku,45,2025-04-04T11:01:32Z,「妙幕」是一款跨平台客户端工具，可以批量为视频或者音频生成字幕文件，并支持对字幕进行翻译，支持百度、火山、openai、ollama、deepseek 等多家翻译
71,Deepseek,ruby_llm,1906,74,Ruby,https://github.com/crmne/ruby_llm,crmne,29,2025-04-04T09:28:13Z,"A delightful Ruby way to work with AI. No configuration madness, no complex callbacks, no handler hell – just beautiful, expressive Ruby code."
72,Deepseek,MaiBot,1770,232,Python,https://github.com/MaiM-with-u/MaiBot,MaiM-with-u,37,2025-04-04T16:58:04Z,麦麦bot，一款专注于 群组聊天 的赛博网友（非常专注）QQ BOT
73,Deepseek,deep-research-web-ui,1718,217,Vue,https://github.com/AnotiaWang/deep-research-web-ui,AnotiaWang,30,2025-03-24T05:02:33Z,"(Supports DeepSeek R1) An AI-powered research assistant that performs iterative, deep research on any topic by combining search engines, web scraping, and large language models."
74,Deepseek,cube-studio,1627,98,Jupyter Notebook,https://github.com/data-infra/cube-studio,data-infra,10,2025-03-22T02:21:38Z,cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，支持sso登录，大数据平台对接，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU，边缘计算，标注平台，自动化标注，大模型微调，vllm大模型推理，llmops，私有知识库，AI模型应用商店，支持模型一键开发/推理/微调，支持国产cpu/gpu/npu芯片，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/spark/ray/volcano分布式，deepseek微调推理
75,Deepseek,DeepSeek-MoE,1622,275,Python,https://github.com/deepseek-ai/DeepSeek-MoE,deepseek-ai,15,2024-01-16T12:18:10Z,DeepSeekMoE: Towards Ultimate Expert Specialization in Mixture-of-Experts Language Models
76,Deepseek,comfyui_LLM_party,1571,135,Python,https://github.com/heshengtao/comfyui_LLM_party,heshengtao,40,2025-03-30T13:03:59Z,"LLM Agent Framework in ComfyUI includes MCP sever, Omost,GPT-sovits, ChatTTS,GOT-OCR2.0, and FLUX prompt nodes,access to Feishu,discord,and adapts to all llms with similar openai / aisuite interfaces, such as o1,ollama, gemini, grok, qwen, GLM, deepseek, kimi,doubao. Adapted to local llms, vlm, gguf such as llama-3.3 Janus-Pro, Linkage graphRAG"
77,Deepseek,hcaptcha-challenger,1546,269,Python,https://github.com/QIN2DIM/hcaptcha-challenger,QIN2DIM,19,2025-04-04T18:18:59Z,🥂 Gracefully face hCaptcha challenge with multimodal large language model.
78,Deepseek,GalTransl,1463,96,Python,https://github.com/GalTransl/GalTransl,GalTransl,27,2025-04-04T03:22:43Z,支持GPT-4/Claude/Deepseek/Sakura等大语言模型的Galgame自动化翻译解决方案  Automated translation solution for visual novels supporting GPT-4/Claude/Deepseek/Sakura
79,Deepseek,papersgpt-for-zotero,1460,48,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,39,2025-04-03T17:29:52Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.5, ChatGPT, Claude, Gemini"
80,Deepseek,deepseek-engineer,1441,252,Python,https://github.com/Doriandarko/deepseek-engineer,Doriandarko,4,2025-01-26T20:53:24Z,"A powerful coding assistant application that integrates with the DeepSeek API to process user conversations and generate structured JSON responses. Through an intuitive command-line interface, it can read local file contents, create new files, and apply diff edits to existing files in real time."
81,Deepseek,awesome-yolo-object-detection,1439,202,,https://github.com/coderonion/awesome-yolo-object-detection,coderonion,0,2025-03-22T07:29:19Z,🚀🚀🚀 A collection of some awesome public YOLO object detection series projects and the related object detection datasets.
82,Deepseek,DeepSeek-RAG-Chatbot,1413,180,Python,https://github.com/SaiAkhil066/DeepSeek-RAG-Chatbot,SaiAkhil066,9,2025-03-28T15:51:36Z,"100 % FREE, Private (No Internet) DeepSeek’s Advanced RAG: Boost Your RAG Chatbot: Hybrid Retrieval (BM25 + FAISS) + Neural Reranking + HyDe🚀"
83,Deepseek,ComfyUI-Copilot,1398,119,TypeScript,https://github.com/AIDC-AI/ComfyUI-Copilot,AIDC-AI,16,2025-04-03T05:29:36Z,An AI-powered custom node for ComfyUI designed to enhance workflow automation and provide intelligent assistance
84,Deepseek,go-stock,1382,219,Go,https://github.com/ArvinLovegood/go-stock,ArvinLovegood,3,2025-04-03T09:55:55Z,🦄🦄🦄AI赋能股票分析：自选股行情获取，成本盈亏展示，涨跌报警推送。目前已支持A股，港股，美股，未来计划加入基金，ETF等支持。支持市场整体/个股情绪分析，K线分析等。数据全部保留在本地。支持DeepSeek，OpenAI， Ollama，LMStudio，AnythingLLM，硅基流动，火山方舟，阿里云百炼等平台或模型。
85,Deepseek,deepseek_project,1380,237,HTML,https://github.com/1692775560/deepseek_project,1692775560,11,2025-03-12T02:30:03Z,Dee-seek_project
86,Deepseek,EmoLLM,1349,178,Python,https://github.com/SmartFlowAI/EmoLLM,SmartFlowAI,3,2025-03-23T14:01:44Z,心理健康大模型、LLM、The Big Model of Mental Health、Finetune、InternLM2、InternLM2.5、Qwen、ChatGLM、Baichuan、DeepSeek、Mixtral、LLama3、GLM4、Qwen2、LLama3.1
87,Deepseek,magic-resume,1312,168,TypeScript,https://github.com/JOYCEQL/magic-resume,JOYCEQL,6,2025-03-30T16:21:31Z,free online AI resume editor
88,Deepseek,PolyglotPDF,1279,159,Python,https://github.com/CBIhalsen/PolyglotPDF,CBIhalsen,0,2025-04-04T16:59:33Z,(eBook，PDFs Translation) A multilingual eBook processing tool supporting all eBook formats. Features online and offline translation while preserving original layouts. Compatible with both scanned and digital PDFs. Elegant user interface. The world's highest-performing open-source layout-preserving eBook translator.
89,Deepseek,note-gen,1276,110,TypeScript,https://github.com/codexu/note-gen,codexu,11,2025-04-03T06:53:39Z,一款专注于记录和写作的跨端 AI 笔记应用。
90,Deepseek,WPeChatGPT,1129,178,Python,https://github.com/WPeace-HcH/WPeChatGPT,WPeace-HcH,8,2025-03-28T02:58:29Z,"A plugin for IDA that can help to analyze binary file, it can be based on commonly used AI big models such as OpenAI and DeepSeek."
91,Deepseek,AingDesk,1092,128,TypeScript,https://github.com/aingdesk/AingDesk,aingdesk,25,2025-04-03T06:01:17Z,"AingDesk是一款简单好用的AI助手，支持知识库、模型API、分享、联网搜索、智能体，它还在飞快成长中。 AingDesk is a simple and easy-to-use AI assistant that supports knowledge bases, model APIs, sharing, internet search, and intelligent agents. It is still growing rapidly."
92,Deepseek,LLM-Prompt-Library,1083,114,Python,https://github.com/abilzerian/LLM-Prompt-Library,abilzerian,0,2025-03-18T17:04:23Z,"My personal prompt library for various LLMs + scripts & tools. Suitable for models from Deepseek, OpenAI, Claude, Meta, Mistral, Google, Grok, and others."
93,Deepseek,chitu,1069,71,Python,https://github.com/thu-pacman/chitu,thu-pacman,54,2025-04-02T12:26:54Z,"High-performance inference framework for large language models, focusing on efficiency, flexibility, and availability."
94,Deepseek,bailing,1046,184,Python,https://github.com/wwbin2017/bailing,wwbin2017,46,2025-03-15T08:38:50Z,百聆 是一个类似GPT-4o的语音对话机器人，通过ASR+LLM+TTS实现，集成DeepSeek R1等优秀大模型，时延低至800ms，Mac等低配置也可运行，支持打断
95,Deepseek,APIPark,1041,147,TypeScript,https://github.com/APIParkLab/APIPark,APIParkLab,71,2025-03-27T09:36:57Z,"🦄云原生、超高性能 AI&API网关，LLM API 管理、分发系统、开放平台，支持所有AI API，不限于OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 请求和返回，API申请与审批，调用统计、负载均衡、多模型灾备。一键部署，开箱即用。Cloud native, ultra-high performance AI&API gateway, LLM API management, distribution system, open platform, supporting all AI APIs."
96,Deepseek,BrowserAI,1017,84,TypeScript,https://github.com/Cloud-Code-AI/BrowserAI,Cloud-Code-AI,27,2025-04-03T01:49:11Z,"Run local LLMs like llama, deepseek-distill, kokoro and more inside your browser"
97,Deepseek,chatgpt-shell,1013,93,Emacs Lisp,https://github.com/xenodium/chatgpt-shell,xenodium,41,2025-04-02T16:34:28Z,"A multi-llm Emacs shell (ChatGPT, Claude, DeepSeek, Gemini, Kagi, Ollama, Perplexity) + editing integrations"
98,Deepseek,chatgpt-wechat,1007,198,Go,https://github.com/whyiyhw/chatgpt-wechat,whyiyhw,13,2025-03-26T16:59:11Z,"企业微信/微信 安全使用的 LLM 个人助手/客服, 也支持 dify 工作流"
99,Deepseek,langchat,1006,203,Java,https://github.com/TyCoding/langchat,TyCoding,7,2025-04-03T08:57:02Z,"LangChat: Java LLMs/AI Project, Supports Multi AI Providers( Gitee AI/ 智谱清言 / 阿里通义 / 百度千帆 / DeepSeek / 抖音豆包 / 零一万物 / 讯飞星火 / OpenAI / Gemini / Ollama / Azure / Claude 等大模型), Java生态下AI大模型产品解决方案，快速构建企业级AI知识库、AI机器人应用"
100,Deepseek,py-gpt,950,183,Python,https://github.com/szczyglis-dev/py-gpt,szczyglis-dev,18,2025-03-06T02:28:15Z,"Desktop AI Assistant powered by o1, o3, GPT-4, GPT-4 Vision, Gemini, Claude, Llama 3, DeepSeek, Bielik, DALL-E,  chat, vision, voice control, image generation and analysis, agents, command execution, file upload/download, speech synthesis and recognition, access to Web, memory, presets, assistants, plugins, and more. Linux, Windows, Mac"
1,LLaMA,ollama,136009,11313,Go,https://github.com/ollama/ollama,ollama,1492,2025-04-05T02:18:42Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models."
2,LLaMA,llama.cpp,77653,11311,C++,https://github.com/ggml-org/llama.cpp,ggml-org,334,2025-04-04T21:19:48Z,LLM inference in C/C++
3,LLaMA,llama,57986,9724,Python,https://github.com/meta-llama/llama,meta-llama,428,2025-01-26T21:42:26Z,Inference code for Llama models
4,LLaMA,LLaMA-Factory,46082,5625,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,417,2025-04-03T20:57:06Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
5,LLaMA,vllm,43525,6643,Python,https://github.com/vllm-project/vllm,vllm-project,1570,2025-04-05T00:44:41Z,A high-throughput and memory-efficient inference and serving engine for LLMs
6,LLaMA,llama_index,40687,5794,Python,https://github.com/run-llama/llama_index,run-llama,710,2025-04-05T02:52:40Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
